说 得 倒 容易，那 你 来 ！,说得倒容易，那你来！,shuō dé dǎo róngyì，nà nǐ lái ！,"It's easy to say, then you come!",[sound:hsk6_grammar_sent1.mp3],:: Subj. + Verb + 得 + 倒 + Adj. ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
你 想 得 倒 美 ！不 工作 还 想 拿 工资 ？,你想得倒美！不工作还想拿工资？,nǐ xiǎng dé dǎo měi ！bù gōngzuò huán xiǎng ná gōngzī ？,You want to be beautiful! Want to get paid if you don't work?,[sound:hsk6_grammar_sent2.mp3],:: Subj. + Verb + 得 + 倒 + Adj. ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
你 想 得 倒 简单 ！怎么 可能 ？,你想得倒简单！怎么可能？,nǐ xiǎng dé dǎo jiǎndān ！zěnyāo kěnéng ？,What you think is simple! How can it be?,[sound:hsk6_grammar_sent3.mp3],:: Subj. + Verb + 得 + 倒 + Adj. ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
这 个 小 女孩 倒 挺 勇敢 的 。,这个小女孩倒挺勇敢的。,zhè gè xiǎo nv̌hái dǎo tǐng yǒnggǎn de 。,This little girl is quite brave.,[sound:hsk6_grammar_sent4.mp3],:: Subj. + 倒 + Adj. ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
你 倒 蛮 会 说话 的 。,你倒蛮会说话的。,nǐ dǎo mán hùi shuōhuà de 。,You can talk.,[sound:hsk6_grammar_sent5.mp3],:: Subj. + 倒 + Adj. ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
你们 都 说 这个 菜 太辣了 ，我 倒 不 觉得 。,你们都说这个菜太辣了，我倒不觉得。,nǐmen dū shuō zhègè cài tàilàle ，wǒ dǎo bù juédé 。,"You all say that this dish is too spicy, I don't think so.",[sound:hsk6_grammar_sent6.mp3],:: Subj. + 倒 + Adj. ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
别人 都 说 他 跟 她 结婚 是 为了 钱 ，我 倒 不 这么 看 。,别人都说他跟她结婚是为了钱，我倒不这么看。,biérén dū shuō tā gēn tā jiéhūn shì wèile qián ，wǒ dǎo bù zhèyāo kàn 。,"Everyone said that he married her for money, but I don't think so.",[sound:hsk6_grammar_sent7.mp3],:: Subj. + 倒 + Adj. ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
很 多 人 认为 钱 是 最 重要 的 ，我 倒 不 这么 想 。,很多人认为钱是最重要的，我倒不这么想。,hěn duō rén rènwèi qián shì zùi zhòngyào de ，wǒ dǎo bù zhèyāo xiǎng 。,"Many people think that money is the most important thing, but I do n’t think so.",[sound:hsk6_grammar_sent8.mp3],:: Subj. + 倒 + Adj. ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
你 倒是 说话 呀 ！,你倒是说话呀！,nǐ dǎoshì shuōhuà yā ！,You talk!,[sound:hsk6_grammar_sent9.mp3],:: 你 + 倒是 + Verb + 呀 / 啊 ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
你 倒是 说 呀 ！,你倒是说呀！,nǐ dǎoshì shuō yā ！,You said it!,[sound:hsk6_grammar_sent10.mp3],:: 你 + 倒是 + Verb + 呀 / 啊 ::,"Contrasting, Expressing attitude","Advanced usages of the contrary ""dao""",https://resources.allsetlearning.com/chinese/grammar/ASGXXP6M
