我们 全 家 都 去 过 北京 。,我们全家都去过北京。,wǒmen quán jiā dū qù guò běijīng 。,Our whole family has been to Beijing.,[sound:hsk4_grammar_sent1.mp3],:: 全 + Noun + 都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
全 公司 的 人 都 不 喜欢 新 老板 。,全公司的人都不喜欢新老板。,quán gōngsī de rén dū bù xǐhuān xīn lǎobǎn 。,People across the company do not like the new boss.,[sound:hsk4_grammar_sent2.mp3],:: 全 + Noun + 都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
运动 完 以后 我 全 身 都 是 汗 。,运动完以后我全身都是汗。,yùndòng wán yǐhòu wǒ quán shēn dū shì hàn 。,"After the exercise, I was sweating all over.",[sound:hsk4_grammar_sent3.mp3],:: 全 + Noun + 都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
全 校 都 放假 了 。,全校都放假了。,quán xiào dū fàngjiǎ le 。,The whole school is on holiday.,[sound:hsk4_grammar_sent4.mp3],:: 全 + Noun + 都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
这个 地方 全 年 都 很 热 。,这个地方全年都很热。,zhègè dìfāng quán nián dū hěn rè 。,This place is hot all year round.,[sound:hsk4_grammar_sent5.mp3],:: 全 + Noun + 都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
大家 全 都 到 了 。,大家全都到了。,dàjiā quán dū dào le 。,Everyone is here.,[sound:hsk4_grammar_sent6.mp3],:: Subj. + 全都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
奶奶 的 头发 全 都 白 了 。,奶奶的头发全都白了。,nǎinǎi de tóufā quán dū bái le 。,Grandma's hair is all white.,[sound:hsk4_grammar_sent7.mp3],:: Subj. + 全都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
我 妈妈 做 的 菜 全 都 好吃 。,我妈妈做的菜全都好吃。,wǒ māmā zuò de cài quán dū hǎochī 。,My mother's dishes are all delicious.,[sound:hsk4_grammar_sent8.mp3],:: Subj. + 全都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
作业 全 都 做 完 了 吗 ？,作业全都做完了吗？,zuòyè quán dū zuò wán le ma ？,Have you finished all your homework?,[sound:hsk4_grammar_sent9.mp3],:: Subj. + 全都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
你 全 都 拿 走 吧 。,你全都拿走吧。,nǐ quán dū ná zǒu ba 。,You take it all.,[sound:hsk4_grammar_sent10.mp3],:: Subj. + 全都 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
他们 全 都 没 去 。,他们全都没去。,tāmen quán dū méi qù 。,None of them went.,[sound:hsk4_grammar_sent11.mp3],:: Subj. + 全都 + 不 / 没 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
这个 周末 我们 全 都 不 在 家 。,这个周末我们全都不在家。,zhègè zhōumò wǒmen quán dū bù zài jiā 。,We are not at home this weekend.,[sound:hsk4_grammar_sent12.mp3],:: Subj. + 全都 + 不 / 没 + Predicate ::,"Sentence Patterns, Expressing quantity","Indicating the whole with ""quan""",https://resources.allsetlearning.com/chinese/grammar/ASGCPDSR
