升职 的 事情 让 他 高兴 得 不得了 。,升职的事情让他高兴得不得了。,shēngzhí de shìqíng ràng tā gāoxīng dé bùdéle 。,The promotion made him very happy.,[sound:hsk5_grammar_sent1.mp3],:: Adj. + 得不得了 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de budeliao""",https://resources.allsetlearning.com/chinese/grammar/ASGB8BWA
嗨，他 跟 老总 的 关系 好 得 不得了，你 一定 要 小心！,嗨，他跟老总的关系好得不得了，你一定要小心！,hāi，tā gēn lǎozǒng de guānxì hǎo dé bùdéle，nǐ yīdìng yào xiǎoxīn！,"Hi, his relationship with the boss is so good, you have to be careful!",[sound:hsk5_grammar_sent2.mp3],:: Adj. + 得不得了 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de budeliao""",https://resources.allsetlearning.com/chinese/grammar/ASGB8BWA
爸爸 气 得 不得了，你 要 倒霉 啦 。,爸爸气得不得了，你要倒霉啦。,bàbà qì dé bùdéle，nǐ yào dǎoméi la 。,"Dad is terribly angry, you're out of luck.",[sound:hsk5_grammar_sent3.mp3],:: Adj. + 得不得了 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de budeliao""",https://resources.allsetlearning.com/chinese/grammar/ASGB8BWA
她的妈妈刚去世， 她难过 得 不得了 。,她的妈妈刚去世，她难过得不得了。,tādemāmāgāngqùshì， tānánguò dé bùdéle 。,Her mother had just died and she was very sad.,[sound:hsk5_grammar_sent4.mp3],:: Adj. + 得不得了 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de budeliao""",https://resources.allsetlearning.com/chinese/grammar/ASGB8BWA
你 觉得 不 好吃 ？,你觉得不好吃？,nǐ juédé bù hǎochī ？,Do you feel bad?,[sound:hsk5_grammar_sent5.mp3],:: Adj.+ 得很 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de hen""",https://resources.allsetlearning.com/chinese/grammar/ASGG1ZBL
不 用 担心，这次 考试 简单 得很 。,不用担心，这次考试简单得很。,bù yòng dànxīn，zhècì kǎoshì jiǎndān déhěn 。,"Don't worry, this exam is very simple.",[sound:hsk5_grammar_sent6.mp3],:: Adj.+ 得很 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de hen""",https://resources.allsetlearning.com/chinese/grammar/ASGG1ZBL
离 我 远 点儿 ！我 现在 烦 得很！,离我远点儿！我现在烦得很！,lí wǒ yuǎn diǎnér ！wǒ xiànzài fán déhěn！,Stay away from me! I'm so troubled now!,[sound:hsk5_grammar_sent7.mp3],:: Adj.+ 得很 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de hen""",https://resources.allsetlearning.com/chinese/grammar/ASGG1ZBL
你 觉得 他 不 高兴 ？,你觉得他不高兴？,nǐ juédé tā bù gāoxīng ？,Do you think he is upset?,[sound:hsk5_grammar_sent8.mp3],:: Adj.+ 得很 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de hen""",https://resources.allsetlearning.com/chinese/grammar/ASGG1ZBL
我 最近 忙 得很，每天 都 要 加班 。,我最近忙得很，每天都要加班。,wǒ zùijìn máng déhěn，měitiān dū yào jiābān 。,I have been very busy recently and have to work overtime every day.,[sound:hsk5_grammar_sent9.mp3],:: Adj.+ 得很 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de hen""",https://resources.allsetlearning.com/chinese/grammar/ASGG1ZBL
高峰期 路上 堵 得很，我 建议 你 上班 坐 地铁 。,高峰期路上堵得很，我建议你上班坐地铁。,gāofēngqī lùshàng dǔ déhěn，wǒ jiànyì nǐ shàngbān zuò dìtiě 。,The road is very busy during peak hours. I suggest you take the subway to work.,[sound:hsk5_grammar_sent10.mp3],:: Adj.+ 得很 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de hen""",https://resources.allsetlearning.com/chinese/grammar/ASGG1ZBL
他 这 个 人 自私 得 很，从来 不 为 别人 考虑 。,他这个人自私得很，从来不为别人考虑。,tā zhè gè rén zìsī dé hěn，cónglái bù wèi biérén kǎolv̀ 。,He is very selfish and never considers others.,[sound:hsk5_grammar_sent11.mp3],:: Adj.+ 得很 ::,"Expressing degree, Emphasizing, Expressing quality","Adjectival complement ""de hen""",https://resources.allsetlearning.com/chinese/grammar/ASGG1ZBL
紧张 什么 啊，你 不 是 上 过 好 几 次 舞台 了 吗 ？,紧张什么啊，你不是上过好几次舞台了吗？,jǐnzhāng shíyāo a，nǐ bù shì shàng guò hǎo jī cì wǔtái le ma ？,"What's so nervous, haven't you been on stage several times?",[sound:hsk5_grammar_sent12.mp3],:: Verb + 什么 (+ Verb) ？ :: / :: Adj. + 什么 (+ Adj.) ？ ::,Asking questions,"Challenging an adjective with ""shenme""",https://resources.allsetlearning.com/chinese/grammar/ASGNV2TZ
