这 件 事情 我 还 在 考虑 。,这件事情我还在考虑。,zhè jiàn shìqíng wǒ huán zài kǎolv̀ 。,I still think about this matter.,[sound:hsk2_grammar_sent1.mp3],:: Subj. + 还在 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
已经 中午 了 ，他 还 在 睡 ？,已经中午了，他还在睡？,yǐjīng zhōngwǔ le ，tā huán zài shùi ？,"It's noon, is he still sleeping?",[sound:hsk2_grammar_sent2.mp3],:: Subj. + 还在 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
她 还 在 生气 吗 ？,她还在生气吗？,tā huán zài shēngqì ma ？,Is she still angry?,[sound:hsk2_grammar_sent3.mp3],:: Subj. + 还在 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
你 怎么 还 在 用 那个 旧 手机 ？,你怎么还在用那个旧手机？,nǐ zěnyāo huán zài yòng nàgè jìu shǒujī ？,Why are you still using that old phone?,[sound:hsk2_grammar_sent4.mp3],:: Subj. + 还在 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
你 还 在 玩 游戏 ？,你还在玩游戏？,nǐ huán zài wán yóuxì ？,Are you still playing games?,[sound:hsk2_grammar_sent5.mp3],:: Subj. + 还在 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
我 让 他 不要 买 ，他 还是 买 了 。,我让他不要买，他还是买了。,wǒ ràng tā bùyào mǎi ，tā huánshì mǎi le 。,"I told him not to buy, he still bought it.",[sound:hsk2_grammar_sent6.mp3],:: ⋯⋯ ，(但是 / 可是 +) Subj. + 还是 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
他 不 想 离婚 ，但是 最后 还是 离婚 了 。,他不想离婚，但是最后还是离婚了。,tā bù xiǎng líhūn ，dànshì zùihòu huánshì líhūn le 。,"He didn't want to divorce, but in the end he was divorced.",[sound:hsk2_grammar_sent7.mp3],:: ⋯⋯ ，(但是 / 可是 +) Subj. + 还是 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
父母 不 同意 他 去 ，可是 他 还是 去 了 。,父母不同意他去，可是他还是去了。,fùmǔ bù tóngyì tā qù ，kěshì tā huánshì qù le 。,"His parents disagreed with him, but he went anyway.",[sound:hsk2_grammar_sent8.mp3],:: ⋯⋯ ，(但是 / 可是 +) Subj. + 还是 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
医生 不 让 她 喝酒 ，她 还是 喝 。,医生不让她喝酒，她还是喝。,yìshēng bù ràng tā hējǐu ，tā huánshì hē 。,"The doctor will not let her drink, she still drinks.",[sound:hsk2_grammar_sent9.mp3],:: ⋯⋯ ，(但是 / 可是 +) Subj. + 还是 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
老师 生病 了，但是 她 还是 来 上课 了 。,老师生病了，但是她还是来上课了。,lǎoshī shēngbìng le，dànshì tā huánshì lái shàngkè le 。,"The teacher is sick, but she is still in class.",[sound:hsk2_grammar_sent10.mp3],:: ⋯⋯ ，(但是 / 可是 +) Subj. + 还是 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
我们 等 了 半 个 小时 了 ，老师 还 没 到 。,我们等了半个小时了，老师还没到。,wǒmen děng le bàn gè xiǎoshí le ，lǎoshī huán méi dào 。,"We have been waiting for half an hour, the teacher has not arrived yet.",[sound:hsk2_grammar_sent11.mp3],:: Subj. + 还 + 不 / 没 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
电影 已经 开始 了 ，你 还 没 出门 ？,电影已经开始了，你还没出门？,diànyǐng yǐjīng kāishǐ le ，nǐ huán méi chūmén ？,"The movie has already started, haven't you gone out yet?",[sound:hsk2_grammar_sent12.mp3],:: Subj. + 还 + 不 / 没 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
你 已经 四十 多 了 ，还 不 想 结婚 ？,你已经四十多了，还不想结婚？,nǐ yǐjīng sìshí duō le ，huán bù xiǎng jiéhūn ？,"You are more than forty, do not want to get married?",[sound:hsk2_grammar_sent13.mp3],:: Subj. + 还 + 不 / 没 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
我 解释 了 这么 多 遍 ，你 还 不 懂 ？,我解释了这么多遍，你还不懂？,wǒ jiěshì le zhèyāo duō biàn ，nǐ huán bù dǒng ？,"I explained so many times, you do n’t understand?",[sound:hsk2_grammar_sent14.mp3],:: Subj. + 还 + 不 / 没 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
我 对 你 这么 好 ，你 还 不 高兴 ？,我对你这么好，你还不高兴？,wǒ dùi nǐ zhèyāo hǎo ，nǐ huán bù gāoxīng ？,"I'm so good to you, are you still happy?",[sound:hsk2_grammar_sent15.mp3],:: Subj. + 还 + 不 / 没 + [Verb Phrase] ::,"Adding more explanation, Connecting ideas","Continuation with ""hai""",https://resources.allsetlearning.com/chinese/grammar/ASGIRILI
那个 人 就是 她 的 新 男朋友 。,那个人就是她的新男朋友。,nàgè rén jìushì tā de xīn nánpéngyǒu 。,That man is her new boyfriend.,[sound:hsk2_grammar_sent16.mp3],:: 就是 + Noun ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
他 就是 你 要 找 的 人 。,他就是你要找的人。,tā jìushì nǐ yào zhǎo de rén 。,He is the person you are looking for.,[sound:hsk2_grammar_sent17.mp3],:: 就是 + Noun ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
我们 就是 他 的 家人 。,我们就是他的家人。,wǒmen jìushì tā de jiārén 。,We are his family.,[sound:hsk2_grammar_sent18.mp3],:: 就是 + Noun ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
你 就是 个 笨蛋！,你就是个笨蛋！,nǐ jìushì gè bèndàn！,You are a fool!,[sound:hsk2_grammar_sent19.mp3],:: 就是 + Noun ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
他 就是 那个 骗子！,他就是那个骗子！,tā jìushì nàgè piànzǐ！,He is the liar!,[sound:hsk2_grammar_sent20.mp3],:: 就是 + Noun ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
他 不 去 旅游 就是 不 想 花钱 。,他不去旅游就是不想花钱。,tā bù qù lv̌yóu jìushì bù xiǎng huāqián 。,He doesn't want to spend money without traveling.,[sound:hsk2_grammar_sent21.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
你 不 参加 比赛 就是 怕 输 吗 ？,你不参加比赛就是怕输吗？,nǐ bù cānjiā bǐsài jìushì pà shū ma ？,Are you afraid of losing if you don't participate in the competition?,[sound:hsk2_grammar_sent22.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
他 这样 说 就是 不 喜欢 我 。,他这样说就是不喜欢我。,tā zhèyáng shuō jìushì bù xǐhuān wǒ 。,He said that he didn't like me.,[sound:hsk2_grammar_sent23.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
她 问 这么 多，就是 担心 你 。,她问这么多，就是担心你。,tā wèn zhèyāo duō，jìushì dànxīn nǐ 。,"She asked so much, just worried about you.",[sound:hsk2_grammar_sent24.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
她 就是 漂亮 ，没 别的 优势 。,她就是漂亮，没别的优势。,tā jìushì piāoliàng ，méi biéde yōushì 。,She is beautiful and has no other advantages.,[sound:hsk2_grammar_sent25.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
我 就 要 去！,我就要去！,wǒ jìu yào qù！,I'm going!,[sound:hsk2_grammar_sent26.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
我 就是 喜欢 他 。,我就是喜欢他。,wǒ jìushì xǐhuān tā 。,I just like him.,[sound:hsk2_grammar_sent27.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
我 就 不 告诉 你 。,我就不告诉你。,wǒ jìu bù gàosù nǐ 。,I won't tell you.,[sound:hsk2_grammar_sent28.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
我 父母 就是 不 让 我 一个人 去 。,我父母就是不让我一个人去。,wǒ fùmǔ jìushì bù ràng wǒ yīgèrén qù 。,My parents just let me go alone.,[sound:hsk2_grammar_sent29.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
这个 学生 就是不 听 老师 的 话 。,这个学生就是不听老师的话。,zhègè xuéshēng jìushìbù tīng lǎoshī de huà 。,This student just doesn't listen to the teacher.,[sound:hsk2_grammar_sent30.mp3],:: 就(是) + (不) + Verb ::,Emphasizing,"Emphasis with ""jiushi""",https://resources.allsetlearning.com/chinese/grammar/ASGY21RK
很 多 地方 都 有 wifi 。,很多地方都有wifi。,hěn duō dìfāng dū yǒu wifi 。,There are wifi in many places.,[sound:hsk2_grammar_sent31.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
我 的 很 多 朋友 都 有 车 。,我的很多朋友都有车。,wǒ de hěn duō péngyǒu dū yǒu chē 。,Many of my friends have cars.,[sound:hsk2_grammar_sent32.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
很 多 美国人 都 喜欢 喝 咖啡 。,很多美国人都喜欢喝咖啡。,hěn duō měiguórén dū xǐhuān hē kāfēi 。,Many Americans like to drink coffee.,[sound:hsk2_grammar_sent33.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
很 多 孩子 都 不 喜欢 上学 。,很多孩子都不喜欢上学。,hěn duō háizǐ dū bù xǐhuān shàngxué 。,Many children don't like going to school.,[sound:hsk2_grammar_sent34.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
很 多 年轻人 都 想 在 大 城市 工作 。,很多年轻人都想在大城市工作。,hěn duō niánqīngrén dū xiǎng zài dà chéngshì gōngzuò 。,Many young people want to work in big cities.,[sound:hsk2_grammar_sent35.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
大家 都 来 了 吗 ？,大家都来了吗？,dàjiā dū lái le ma ？,Is everyone here?,[sound:hsk2_grammar_sent36.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
大家 都 应该 知道 。,大家都应该知道。,dàjiā dū yìnggāi zhīdào 。,Everyone should know.,[sound:hsk2_grammar_sent37.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
大家 都 说 你 很 聪明 。,大家都说你很聪明。,dàjiā dū shuō nǐ hěn cōngmíng 。,Everyone says you are smart.,[sound:hsk2_grammar_sent38.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
大家 都 忘 了 他 的 名字 。,大家都忘了他的名字。,dàjiā dū wàng le tā de míngzì 。,Everyone forgot his name.,[sound:hsk2_grammar_sent39.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
大家 都 喜欢 吃辣 吗 ？,大家都喜欢吃辣吗？,dàjiā dū xǐhuān chīlà ma ？,Does everyone like spicy food?,[sound:hsk2_grammar_sent40.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
我 每天 都 要 上班 。,我每天都要上班。,wǒ měitiān dū yào shàngbān 。,I have to go to work every day.,[sound:hsk2_grammar_sent41.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
老师 每天 都 迟到 。,老师每天都迟到。,lǎoshī měitiān dū chídào 。,The teacher is late every day.,[sound:hsk2_grammar_sent42.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
她 每天 都 不 吃 早饭 。,她每天都不吃早饭。,tā měitiān dū bù chī zǎofàn 。,She doesn't eat breakfast every day.,[sound:hsk2_grammar_sent43.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
我 女朋友 每天 都 上 淘宝 。,我女朋友每天都上淘宝。,wǒ nv̌péngyǒu měitiān dū shàng táobǎo 。,My girlfriend goes to Taobao every day.,[sound:hsk2_grammar_sent44.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
妈妈 每天 都 给 我们 做 晚饭 。,妈妈每天都给我们做晚饭。,māmā měitiān dū gěi wǒmen zuò wǎnfàn 。,Mother cooks dinner for us every day.,[sound:hsk2_grammar_sent45.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
美国人 都 说 英文 。,美国人都说英文。,měiguórén dū shuō yīngwén 。,Americans speak English.,[sound:hsk2_grammar_sent46.mp3],:: Subj. + 都 + Verb + Obj. ::,"Emphasizing, Expressing quantity","Emphasizing quantity with ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM
